GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Car, truck, or van:","Margin of Error; Car, truck, or van:","Estimate; Car, truck, or van: - Drove alone","Margin of Error; Car, truck, or van: - Drove alone","Estimate; Car, truck, or van: - Carpooled:","Margin of Error; Car, truck, or van: - Carpooled:","Estimate; Car, truck, or van: - Carpooled: - In 2-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 2-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 3-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 3-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 4-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 4-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 5- or 6-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 5- or 6-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 7-or-more-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 7-or-more-person carpool",Estimate; Public transportation (excluding taxicab):,Margin of Error; Public transportation (excluding taxicab):,Estimate; Public transportation (excluding taxicab): - Bus or trolley bus,Margin of Error; Public transportation (excluding taxicab): - Bus or trolley bus,Estimate; Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error; Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Estimate; Public transportation (excluding taxicab): - Subway or elevated,Margin of Error; Public transportation (excluding taxicab): - Subway or elevated,Estimate; Public transportation (excluding taxicab): - Railroad,Margin of Error; Public transportation (excluding taxicab): - Railroad,Estimate; Public transportation (excluding taxicab): - Ferryboat,Margin of Error; Public transportation (excluding taxicab): - Ferryboat,Estimate; Taxicab,Margin of Error; Taxicab,Estimate; Motorcycle,Margin of Error; Motorcycle,Estimate; Bicycle,Margin of Error; Bicycle,Estimate; Walked,Margin of Error; Walked,Estimate; Other means,Margin of Error; Other means,Estimate; Worked at home,Margin of Error; Worked at home
1400000US17031063303,17031063303,"Census Tract 633.03, Cook County, Illinois",556,154,285,133,229,88,56,66,52,65,4,7,0,11,0,11,0,11,128,49,117,47,0,11,11,12,0,11,0,11,16,25,0,11,20,25,13,31,4,24,90,38
1400000US17031063400,17031063400,"Census Tract 634, Cook County, Illinois",1550,169,427,119,365,117,62,48,54,42,8,12,0,11,0,11,0,11,867,178,339,116,0,11,522,147,6,9,0,11,17,19,0,11,34,33,63,49,8,12,134,70
1400000US17031070101,17031070101,"Census Tract 701.01, Cook County, Illinois",2431,320,685,256,633,251,52,57,52,57,0,11,0,11,0,11,0,11,1123,217,960,226,0,11,150,86,13,21,0,11,167,196,0,11,53,57,125,80,66,71,212,116
1400000US17031070102,17031070102,"Census Tract 701.02, Cook County, Illinois",2203,222,732,155,651,159,81,68,81,68,0,11,0,11,0,11,0,11,1135,181,807,165,0,11,296,121,32,51,0,11,23,21,0,11,45,36,177,112,0,11,91,59
1400000US17031070103,17031070103,"Census Tract 701.03, Cook County, Illinois",1251,216,459,148,412,141,47,48,47,48,0,11,0,11,0,11,0,11,559,144,458,133,0,11,80,53,21,19,0,11,0,11,0,11,33,40,116,76,25,37,59,49
1400000US17031070200,17031070200,"Census Tract 702, Cook County, Illinois",2971,417,721,196,704,196,17,27,17,27,0,11,0,11,0,11,0,11,1660,298,802,208,0,11,808,265,50,47,0,11,77,86,0,11,103,105,267,148,0,11,143,81
1400000US17031070300,17031070300,"Census Tract 703, Cook County, Illinois",2539,226,873,152,806,159,67,50,13,15,48,41,6,11,0,11,0,11,1257,185,167,103,41,45,1025,169,24,21,0,11,8,13,0,11,17,13,260,103,33,25,91,56
1400000US17031070400,17031070400,"Census Tract 704, Cook County, Illinois",2044,203,832,154,731,136,101,85,97,84,4,7,0,11,0,11,0,11,939,206,70,55,0,11,853,212,16,20,0,11,13,15,0,11,34,38,96,63,17,20,113,62
1400000US17031070500,17031070500,"Census Tract 705, Cook County, Illinois",1877,250,1036,165,817,130,219,114,155,99,58,51,6,11,0,11,0,11,650,175,55,54,0,11,577,150,18,19,0,11,22,24,0,11,12,13,50,42,7,11,100,52
1400000US17031070600,17031070600,"Census Tract 706, Cook County, Illinois",2013,247,1169,213,1105,205,64,55,64,55,0,11,0,11,0,11,0,11,702,222,100,118,0,11,545,201,57,40,0,11,0,11,0,11,19,22,7,12,27,28,89,66
1400000US17031070700,17031070700,"Census Tract 707, Cook County, Illinois",2522,237,1595,230,1470,234,125,63,125,63,0,11,0,11,0,11,0,11,555,120,102,60,0,11,395,120,58,51,0,11,8,13,0,11,55,48,132,76,19,21,158,65
1400000US17031071000,17031071000,"Census Tract 710, Cook County, Illinois",2025,201,584,116,517,107,67,43,46,40,0,11,21,24,0,11,0,11,705,181,87,60,0,11,591,176,27,25,0,11,45,45,0,11,19,19,422,128,35,36,215,101
1400000US17031071100,17031071100,"Census Tract 711, Cook County, Illinois",1866,216,437,109,392,105,45,38,45,38,0,11,0,11,0,11,0,11,946,175,59,45,0,11,830,168,57,44,0,11,0,11,0,11,52,58,274,148,56,42,101,63
1400000US17031071200,17031071200,"Census Tract 712, Cook County, Illinois",1350,201,499,126,451,113,48,46,26,30,0,11,22,33,0,11,0,11,526,153,167,106,0,11,359,112,0,11,0,11,28,26,0,11,27,22,200,132,0,11,70,60
1400000US17031071300,17031071300,"Census Tract 713, Cook County, Illinois",2139,168,743,164,700,164,43,30,34,27,9,14,0,11,0,11,0,11,994,198,728,184,0,11,266,92,0,11,0,11,8,13,0,11,46,45,127,56,29,26,192,90
1400000US17031071400,17031071400,"Census Tract 714, Cook County, Illinois",3004,305,1091,209,922,217,169,86,94,79,10,17,0,11,26,41,39,62,1460,262,1298,246,0,11,162,83,0,11,0,11,31,35,0,11,49,49,135,74,23,37,215,98
1400000US17031071500,17031071500,"Census Tract 715, Cook County, Illinois",4506,386,1710,271,1492,265,218,93,204,88,14,25,0,15,0,15,0,15,2141,352,1426,309,85,136,603,206,27,32,0,15,135,123,0,15,135,83,219,142,42,40,124,71
1400000US17031071600,17031071600,"Census Tract 716, Cook County, Illinois",927,191,431,103,361,102,70,30,65,31,5,8,0,11,0,11,0,11,350,121,206,81,0,11,129,71,15,19,0,11,0,11,0,11,0,11,37,21,10,10,99,41
1400000US17031071700,17031071700,"Census Tract 717, Cook County, Illinois",1141,115,518,99,475,100,43,28,42,28,1,3,0,11,0,11,0,11,479,95,73,33,0,11,391,89,15,17,0,11,8,11,0,11,51,36,47,36,7,13,31,23
1400000US17031071800,17031071800,"Census Tract 718, Cook County, Illinois",1511,195,720,123,609,113,111,72,17,21,44,53,0,11,0,11,50,51,517,159,67,46,0,11,436,154,14,22,0,11,9,14,0,11,69,45,42,31,18,30,136,73
1400000US17031080100,17031080100,"Census Tract 801, Cook County, Illinois",4284,531,1349,393,1108,341,241,199,210,192,0,15,31,50,0,15,0,15,1346,422,729,228,0,15,617,375,0,15,0,15,373,255,0,15,68,109,676,294,27,43,445,219
1400000US17031080201,17031080201,"Census Tract 802.01, Cook County, Illinois",2135,282,656,185,625,182,31,36,31,36,0,11,0,11,0,11,0,11,830,184,647,187,0,11,183,88,0,11,0,11,43,40,0,11,95,93,280,131,29,33,202,99
1400000US17031080202,17031080202,"Census Tract 802.02, Cook County, Illinois",2540,352,780,325,731,317,49,54,49,54,0,11,0,11,0,11,0,11,888,201,300,145,0,11,555,165,33,38,0,11,29,36,0,11,86,89,503,155,57,46,197,124
1400000US17031080300,17031080300,"Census Tract 803, Cook County, Illinois",3496,486,1297,268,1065,250,232,125,216,122,16,25,0,11,0,11,0,11,1491,350,594,239,0,11,842,290,55,88,0,11,147,84,0,11,86,80,247,100,0,11,228,197
1400000US17031080400,17031080400,"Census Tract 804, Cook County, Illinois",2037,335,592,255,539,248,53,69,40,64,0,15,0,15,13,24,0,15,824,285,168,139,0,15,641,263,15,26,0,15,13,21,0,15,22,39,368,170,0,15,218,148
1400000US17031081000,17031081000,"Census Tract 810, Cook County, Illinois",4334,566,862,350,752,341,110,108,110,108,0,15,0,15,0,15,0,15,1278,342,697,275,0,15,557,204,24,39,0,15,139,149,0,15,176,170,1529,337,0,15,350,164
1400000US17031081100,17031081100,"Census Tract 811, Cook County, Illinois",2648,330,586,290,447,218,139,173,139,173,0,11,0,11,0,11,0,11,930,250,324,144,0,11,558,188,48,51,0,11,220,183,0,11,14,21,734,208,29,33,135,90
1400000US17031081201,17031081201,"Census Tract 812.01, Cook County, Illinois",2581,359,474,182,465,182,9,17,0,11,0,11,0,11,0,11,9,17,1080,316,545,230,0,11,508,226,27,43,0,11,246,152,0,11,0,11,631,227,16,25,134,105
1400000US17031081202,17031081202,"Census Tract 812.02, Cook County, Illinois",1648,229,725,182,561,156,164,111,116,83,0,11,48,74,0,11,0,11,409,138,372,137,0,11,37,35,0,11,0,11,83,46,0,11,34,43,214,80,75,68,108,62
1400000US17031081300,17031081300,"Census Tract 813, Cook County, Illinois",2878,392,534,165,534,165,0,15,0,15,0,15,0,15,0,15,0,15,886,204,570,186,0,15,259,119,57,84,0,15,302,246,0,15,54,89,911,245,38,49,153,92
1400000US17031081401,17031081401,"Census Tract 814.01, Cook County, Illinois",1115,225,326,141,298,122,28,47,28,47,0,11,0,11,0,11,0,11,223,115,181,109,0,11,8,13,34,54,0,11,37,32,0,11,0,11,443,133,12,17,74,51
1400000US17031081402,17031081402,"Census Tract 814.02, Cook County, Illinois",2665,445,1085,313,1085,313,0,11,0,11,0,11,0,11,0,11,0,11,322,160,259,139,0,11,63,91,0,11,0,11,56,94,0,11,64,61,887,327,26,41,225,134
1400000US17031081403,17031081403,"Census Tract 814.03, Cook County, Illinois",5076,553,1586,388,1518,385,68,63,50,58,18,29,0,15,0,15,0,15,630,261,481,248,0,15,94,75,55,88,0,15,185,160,0,15,0,15,2268,535,39,66,368,291
1400000US17031081500,17031081500,"Census Tract 815, Cook County, Illinois",2772,324,723,203,694,200,29,31,29,31,0,11,0,11,0,11,0,11,498,205,225,120,0,11,231,116,42,69,0,11,69,48,0,11,18,28,1145,271,30,32,289,136
1400000US17031081600,17031081600,"Census Tract 816, Cook County, Illinois",2415,326,503,151,503,151,0,11,0,11,0,11,0,11,0,11,0,11,357,120,136,68,0,11,191,83,30,34,0,11,185,110,0,11,0,11,1168,257,73,53,129,66
1400000US17031081700,17031081700,"Census Tract 817, Cook County, Illinois",2527,274,527,164,527,164,0,11,0,11,0,11,0,11,0,11,0,11,462,150,145,85,0,11,317,131,0,11,0,11,97,64,0,11,65,78,982,229,33,37,361,139
1400000US17031081800,17031081800,"Census Tract 818, Cook County, Illinois",6136,336,1950,364,1823,346,127,98,100,84,0,15,0,15,27,47,0,15,881,262,116,87,0,15,611,205,112,95,42,49,218,161,22,37,74,76,2642,406,0,15,349,217
1400000US17031081900,17031081900,"Census Tract 819, Cook County, Illinois",621,96,290,72,236,70,54,26,50,25,4,6,0,11,0,11,0,11,43,28,19,20,0,11,15,15,9,13,0,11,39,27,0,11,35,31,169,50,5,8,40,27
1400000US17031090100,17031090100,"Census Tract 901, Cook County, Illinois",1612,170,1277,175,1199,182,78,57,54,43,24,38,0,11,0,11,0,11,114,61,14,20,0,11,52,49,48,36,0,11,8,12,0,11,38,59,76,47,9,15,90,47
1400000US17031090200,17031090200,"Census Tract 902, Cook County, Illinois",3655,378,2769,355,2516,298,253,127,221,124,32,38,0,15,0,15,0,15,621,197,124,95,0,15,214,120,283,106,0,15,0,15,0,15,16,27,108,100,74,59,67,53
1400000US17031090300,17031090300,"Census Tract 903, Cook County, Illinois",638,83,467,69,443,70,24,16,13,12,5,8,6,8,0,11,0,11,84,32,9,10,0,11,23,23,52,23,0,11,10,15,0,11,12,13,28,22,0,11,37,26
1400000US17031100100,17031100100,"Census Tract 1001, Cook County, Illinois",2568,348,2102,357,1805,337,297,158,188,154,71,81,38,61,0,15,0,15,315,140,95,90,0,15,187,95,33,40,0,15,0,15,0,15,0,15,31,38,0,15,120,94
1400000US17031100200,17031100200,"Census Tract 1002, Cook County, Illinois",3377,325,2943,315,2665,354,278,194,212,185,11,18,29,44,0,15,26,42,328,135,80,82,0,15,145,105,103,74,0,15,0,15,0,15,0,15,62,49,0,15,44,33
1400000US17031100300,17031100300,"Census Tract 1003, Cook County, Illinois",2202,371,1687,234,1594,222,93,59,76,55,17,25,0,15,0,15,0,15,247,127,14,23,0,15,233,119,0,15,0,15,0,15,0,15,0,15,138,97,20,35,110,93
1400000US17031100400,17031100400,"Census Tract 1004, Cook County, Illinois",1560,131,1313,126,1239,130,74,53,74,53,0,11,0,11,0,11,0,11,146,66,2,6,0,11,76,51,68,47,0,11,0,11,0,11,9,13,0,11,15,18,77,43
1400000US17031100500,17031100500,"Census Tract 1005, Cook County, Illinois",3075,288,2672,361,2497,330,175,119,173,119,0,15,2,4,0,15,0,15,357,188,8,15,0,15,290,172,59,62,0,15,0,15,0,15,0,15,9,19,0,15,37,43
1400000US17031100600,17031100600,"Census Tract 1006, Cook County, Illinois",2607,282,2268,268,1891,252,377,165,304,172,73,59,0,15,0,15,0,15,197,81,22,25,0,15,126,55,49,56,0,15,0,15,0,15,19,28,14,18,0,15,109,81
1400000US17031100700,17031100700,"Census Tract 1007, Cook County, Illinois",2289,224,2051,233,1770,239,281,133,143,86,105,82,33,48,0,11,0,11,169,70,42,39,0,11,120,56,7,11,0,11,0,11,0,11,0,11,50,39,0,11,19,20
1400000US17031110100,17031110100,"Census Tract 1101, Cook County, Illinois",2707,417,2242,380,2100,373,142,121,121,117,0,15,0,15,0,15,21,24,306,148,78,89,0,15,173,116,55,44,0,15,0,15,0,15,0,15,56,73,0,15,103,88
1400000US17031110200,17031110200,"Census Tract 1102, Cook County, Illinois",1509,166,1297,191,1133,159,164,84,131,87,33,46,0,11,0,11,0,11,174,78,51,52,0,11,72,54,51,41,0,11,0,11,0,11,0,11,32,39,0,11,6,10
1400000US17031110300,17031110300,"Census Tract 1103, Cook County, Illinois",2698,311,2215,333,1833,309,382,138,283,121,38,41,61,79,0,15,0,15,425,135,118,74,0,15,175,89,132,67,0,15,0,15,0,15,0,15,19,22,9,14,30,32
1400000US17031110400,17031110400,"Census Tract 1104, Cook County, Illinois",2257,221,1926,228,1615,224,311,119,178,88,83,54,0,11,50,80,0,11,237,94,49,36,0,11,179,85,9,15,0,11,0,11,0,11,22,25,8,12,0,11,64,52
1400000US17031110501,17031110501,"Census Tract 1105.01, Cook County, Illinois",2443,260,1782,231,1445,247,337,121,270,119,10,15,57,73,0,11,0,11,512,136,115,58,0,11,330,103,67,40,0,11,0,11,31,45,4,14,69,57,0,11,45,36
1400000US17031110502,17031110502,"Census Tract 1105.02, Cook County, Illinois",1442,237,882,202,758,180,124,72,113,69,0,11,0,11,11,19,0,11,451,132,227,103,0,11,198,81,26,25,0,11,9,14,0,11,10,17,0,11,0,11,90,58
1400000US17031120100,17031120100,"Census Tract 1201, Cook County, Illinois",1741,132,1364,142,1148,138,216,77,179,77,37,41,0,11,0,11,0,11,285,88,24,22,0,11,131,67,130,62,0,11,0,11,0,11,0,11,20,18,0,11,72,44
1400000US17031120200,17031120200,"Census Tract 1202, Cook County, Illinois",2183,170,1703,191,1493,184,210,90,194,87,8,12,8,13,0,11,0,11,304,91,13,19,0,11,179,82,112,54,0,11,0,11,0,11,0,11,56,54,25,27,95,51
1400000US17031120300,17031120300,"Census Tract 1203, Cook County, Illinois",2977,344,2400,375,2239,352,161,115,147,114,14,26,0,15,0,15,0,15,282,129,0,15,0,15,107,93,175,92,0,15,0,15,0,15,35,43,69,71,0,15,191,98
1400000US17031120400,17031120400,"Census Tract 1204, Cook County, Illinois",1788,203,1361,171,1273,171,88,51,28,31,29,26,9,15,22,33,0,11,348,123,163,94,0,11,124,72,61,35,0,11,0,11,0,11,0,11,11,13,62,45,6,9
1400000US17031130100,17031130100,"Census Tract 1301, Cook County, Illinois",1769,299,1422,298,1178,277,244,107,209,107,25,28,10,39,0,15,0,15,185,142,115,111,0,15,70,85,0,15,0,15,0,15,0,15,0,15,30,34,0,15,132,80
1400000US17031130200,17031130200,"Census Tract 1302, Cook County, Illinois",854,89,644,92,588,83,56,37,28,24,28,29,0,11,0,11,0,11,125,77,69,68,0,11,38,29,18,27,0,11,0,11,0,11,20,17,24,22,0,11,41,32
1400000US17031130300,17031130300,"Census Tract 1303, Cook County, Illinois",2444,240,1917,231,1645,230,272,92,239,87,33,40,0,15,0,15,0,15,329,94,158,74,0,15,171,74,0,15,0,15,0,15,8,12,20,22,40,34,0,15,130,75
1400000US17031140100,17031140100,"Census Tract 1401, Cook County, Illinois",1736,253,809,184,674,164,135,103,135,103,0,11,0,11,0,11,0,11,707,256,293,188,0,11,414,167,0,11,0,11,0,11,0,11,39,31,57,39,43,58,81,57
1400000US17031140200,17031140200,"Census Tract 1402, Cook County, Illinois",3170,512,1511,341,1218,304,293,145,255,131,22,25,14,25,0,15,2,6,1113,240,449,169,9,14,556,169,99,75,0,15,0,15,0,15,37,31,382,116,16,30,111,91
1400000US17031140301,17031140301,"Census Tract 1403.01, Cook County, Illinois",1515,359,744,219,703,222,41,38,41,38,0,11,0,11,0,11,0,11,686,264,340,142,0,11,299,199,47,56,0,11,12,13,0,11,32,34,19,21,0,11,22,21
1400000US17031140302,17031140302,"Census Tract 1403.02, Cook County, Illinois",1917,231,1328,190,1100,207,228,123,165,77,63,71,0,11,0,11,0,11,371,144,173,92,0,11,177,112,21,26,0,11,0,11,0,11,0,11,132,82,0,11,86,89
1400000US17031140400,17031140400,"Census Tract 1404, Cook County, Illinois",3685,432,2634,447,2258,425,376,185,182,89,113,119,81,105,0,15,0,15,778,262,332,160,34,54,303,150,109,101,0,15,0,15,0,15,0,15,27,33,0,15,246,165
1400000US17031140500,17031140500,"Census Tract 1405, Cook County, Illinois",1976,249,1409,213,1084,160,325,151,223,155,42,39,39,38,9,13,12,18,363,132,142,102,0,11,211,95,10,18,0,11,0,11,0,11,0,11,63,48,18,27,123,66
1400000US17031140601,17031140601,"Census Tract 1406.01, Cook County, Illinois",1303,246,898,246,710,182,188,98,115,61,73,65,0,11,0,11,0,11,232,91,97,56,0,11,130,61,5,8,0,11,0,11,0,11,12,13,69,62,23,24,69,61
1400000US17031140602,17031140602,"Census Tract 1406.02, Cook County, Illinois",2667,440,1283,255,1020,247,263,147,217,128,10,15,36,50,0,15,0,15,1071,382,672,315,0,15,387,148,12,21,0,15,0,15,0,15,0,15,225,113,0,15,88,56
1400000US17031140701,17031140701,"Census Tract 1407.01, Cook County, Illinois",1438,189,750,142,656,134,94,55,81,53,0,11,13,19,0,11,0,11,563,114,149,75,0,11,397,100,17,16,0,11,0,11,0,11,15,19,5,9,35,48,70,54
1400000US17031140702,17031140702,"Census Tract 1407.02, Cook County, Illinois",3089,305,1913,301,1639,281,274,110,204,103,34,35,16,25,20,32,0,15,817,200,316,139,0,15,431,146,70,50,0,15,0,15,14,24,73,62,177,88,28,33,67,51
1400000US17031140800,17031140800,"Census Tract 1408, Cook County, Illinois",3843,440,1638,370,1336,306,302,146,169,95,49,57,40,64,44,72,0,15,1665,351,240,177,79,91,1249,317,97,79,0,15,0,15,0,15,31,35,212,93,0,15,297,123
1400000US17031150200,17031150200,"Census Tract 1502, Cook County, Illinois",4542,546,3349,423,2533,363,816,367,702,295,114,154,0,15,0,15,0,15,855,307,385,254,0,15,422,180,48,43,0,15,0,15,0,15,9,17,47,76,111,133,171,107
1400000US17031150300,17031150300,"Census Tract 1503, Cook County, Illinois",4396,403,3219,345,2812,368,407,233,377,228,30,50,0,15,0,15,0,15,810,261,246,203,0,15,483,202,81,65,0,15,0,15,34,52,17,28,122,88,0,15,194,87
1400000US17031150401,17031150401,"Census Tract 1504.01, Cook County, Illinois",2358,291,2057,276,1853,271,204,134,181,131,23,32,0,11,0,11,0,11,218,87,54,44,0,11,129,79,35,30,0,11,0,11,0,11,40,62,34,34,0,11,9,14
1400000US17031150402,17031150402,"Census Tract 1504.02, Cook County, Illinois",1944,334,1401,209,1306,200,95,70,67,56,0,11,28,45,0,11,0,11,452,232,197,129,0,11,255,147,0,11,0,11,0,11,0,11,0,11,71,69,0,11,20,20
1400000US17031150501,17031150501,"Census Tract 1505.01, Cook County, Illinois",1903,307,1488,255,1383,259,105,60,96,58,0,11,9,15,0,11,0,11,330,140,218,99,0,11,106,68,6,10,0,11,0,11,0,11,15,18,62,69,0,11,8,14
1400000US17031150502,17031150502,"Census Tract 1505.02, Cook County, Illinois",2009,400,1550,351,1273,284,277,116,243,115,34,34,0,11,0,11,0,11,304,143,241,134,0,11,56,50,7,12,0,11,0,11,71,106,0,11,64,60,0,11,20,19
1400000US17031150600,17031150600,"Census Tract 1506, Cook County, Illinois",1910,215,1415,196,1229,183,186,81,186,81,0,11,0,11,0,11,0,11,396,169,213,111,0,11,141,72,42,36,0,11,0,11,0,11,0,11,24,22,24,26,51,42
1400000US17031150700,17031150700,"Census Tract 1507, Cook County, Illinois",2292,276,1776,286,1486,259,290,124,244,106,0,11,46,67,0,11,0,11,423,118,224,93,0,11,160,75,39,32,0,11,0,11,0,11,11,18,8,12,9,15,65,50
1400000US17031150800,17031150800,"Census Tract 1508, Cook County, Illinois",2972,358,2160,327,1748,316,412,139,306,131,35,32,0,15,41,66,30,37,660,249,546,238,0,15,84,58,30,28,0,15,14,22,9,13,0,15,31,29,0,15,98,77
1400000US17031151001,17031151001,"Census Tract 1510.01, Cook County, Illinois",1147,200,983,194,763,177,220,102,194,89,0,11,6,11,0,11,20,29,85,47,40,35,6,9,20,23,19,26,0,11,0,11,0,11,13,14,36,32,9,15,21,27
1400000US17031151002,17031151002,"Census Tract 1510.02, Cook County, Illinois",2154,283,1600,242,1352,220,248,106,154,92,0,11,43,48,21,31,30,34,433,131,328,117,0,11,71,70,34,40,0,11,0,11,0,11,52,48,44,46,0,11,25,31
1400000US17031151100,17031151100,"Census Tract 1511, Cook County, Illinois",2788,274,2076,248,1747,241,329,126,261,108,0,15,33,30,24,37,11,17,492,145,363,121,0,15,99,66,30,34,0,15,0,15,0,15,31,49,90,91,42,52,57,44
1400000US17031151200,17031151200,"Census Tract 1512, Cook County, Illinois",1775,252,1495,198,1230,173,265,95,198,96,21,23,31,37,15,17,0,11,189,85,159,79,0,11,21,27,9,14,0,11,0,11,0,11,16,26,19,20,56,50,0,11
1400000US17031160100,17031160100,"Census Tract 1601, Cook County, Illinois",1264,183,849,144,752,122,97,52,92,52,5,8,0,11,0,11,0,11,309,88,151,77,0,11,149,55,9,12,0,11,0,11,0,11,11,17,28,23,22,25,45,28
1400000US17031160200,17031160200,"Census Tract 1602, Cook County, Illinois",1790,200,1082,169,1013,173,69,49,58,46,0,11,0,11,0,11,11,17,450,143,102,72,0,11,267,110,81,52,0,11,13,22,0,11,16,18,147,90,0,11,82,42
1400000US17031160300,17031160300,"Census Tract 1603, Cook County, Illinois",2079,242,1157,201,1062,185,95,70,84,69,0,11,0,11,11,18,0,11,774,173,171,98,0,11,553,144,50,31,0,11,9,13,0,11,0,11,55,52,0,11,84,58
1400000US17031160400,17031160400,"Census Tract 1604, Cook County, Illinois",2512,323,1576,280,1349,245,227,107,206,105,14,16,0,15,7,10,0,15,560,162,117,96,0,15,407,147,36,28,0,15,11,16,0,15,66,51,131,78,13,15,155,74
1400000US17031160501,17031160501,"Census Tract 1605.01, Cook County, Illinois",2408,353,1424,263,1178,239,246,169,167,120,0,11,0,11,79,125,0,11,846,234,379,186,0,11,422,205,45,49,0,11,3,7,0,11,3,7,60,60,27,44,45,55
1400000US17031160502,17031160502,"Census Tract 1605.02, Cook County, Illinois",2076,292,1535,226,1317,201,218,99,201,94,0,11,17,27,0,11,0,11,360,125,250,93,0,11,110,65,0,11,0,11,0,11,0,11,35,47,17,20,0,11,129,69
1400000US17031160601,17031160601,"Census Tract 1606.01, Cook County, Illinois",2338,380,1542,336,1347,277,195,108,195,108,0,11,0,11,0,11,0,11,476,214,195,164,0,11,269,129,12,13,0,11,0,11,0,11,24,21,41,41,116,126,139,89
1400000US17031160602,17031160602,"Census Tract 1606.02, Cook County, Illinois",2318,270,1476,187,1348,169,128,62,89,50,32,36,7,11,0,11,0,11,559,166,325,145,0,11,214,85,20,23,0,11,0,11,0,11,140,96,89,58,17,24,37,28
1400000US17031160700,17031160700,"Census Tract 1607, Cook County, Illinois",2853,450,1855,396,1572,354,283,154,156,126,92,104,35,56,0,15,0,15,701,223,267,134,0,15,434,183,0,15,0,15,0,15,0,15,29,28,76,68,0,15,192,196
1400000US17031160800,17031160800,"Census Tract 1608, Cook County, Illinois",3106,402,2035,287,1666,296,369,168,245,94,99,137,25,24,0,15,0,15,730,223,275,158,30,47,416,129,9,14,0,15,10,15,0,15,51,38,90,55,21,33,169,95
1400000US17031160900,17031160900,"Census Tract 1609, Cook County, Illinois",1349,155,756,134,618,139,138,74,138,74,0,11,0,11,0,11,0,11,320,90,81,49,0,11,212,81,27,25,0,11,7,11,9,13,0,11,92,71,8,12,157,93
